time,I
0.038425,16.47
0.139189,16.47
0.240809,16.47
0.343110,16.47
0.443460,16.47
0.544954,16.47
0.645122,16.47
0.746338,16.47
0.847250,16.47
0.948541,16.47
1.048852,16.47
1.149477,16.47
1.250203,16.47
1.351117,16.47
1.451032,16.47
1.551207,16.47
1.652513,16.47
1.753212,16.47
1.854453,16.47
1.955153,16.47
2.055709,16.47
2.157848,16.47
2.258296,16.47
2.365376,16.47
2.466474,16.47
2.567931,16.47
2.668267,16.47
2.770108,16.47
2.872030,16.47
2.973693,16.47
3.074455,16.47
3.175209,16.47
3.276411,16.47
3.377716,16.47
3.478517,16.47
3.580096,16.47
3.682071,16.47
3.783955,16.47
3.884966,16.47
3.985533,16.47
4.086741,17.44
4.187460,17.44
4.288439,16.47
4.389417,16.47
4.490578,16.47
4.591112,16.47
4.692477,16.47
4.793236,16.47
4.894404,16.47
4.995458,16.47
5.097065,16.47
5.197016,17.44
5.309551,16.47
5.410002,16.47
5.510125,16.47
5.611711,16.47
5.712335,16.47
5.813541,17.44
5.914222,16.47
6.015950,16.47
6.116896,16.47
6.217636,16.47
6.318173,16.47
6.420070,16.47
6.520877,17.44
6.621799,17.44
6.722273,16.47
6.823900,16.47
6.925048,16.47
7.026896,16.47
7.127912,16.47
7.228715,16.47
7.330048,16.47
7.430650,16.47
7.531170,16.47
7.632996,16.47
7.734641,17.44
7.835695,16.47
7.937542,16.47
8.038023,17.44
8.138249,16.47
8.239706,16.47
8.341780,16.47
8.441750,17.44
8.543053,17.44
8.644194,17.44
8.761237,16.47
8.862177,16.47
8.963261,16.47
9.064518,16.47
9.165291,16.47
9.266772,16.47
9.367881,16.47
9.469143,16.47
9.570642,16.47
9.671525,16.47
9.773277,16.47
9.874958,16.47
9.976005,17.44
10.077667,17.44
10.178961,16.47
10.279827,16.47
10.380061,16.47
10.481748,16.47
10.582628,16.47
10.683280,16.47
