time,I
0.093361,16.47
0.193512,16.47
0.294812,16.47
0.395227,16.47
0.496774,16.47
0.597422,16.47
0.699010,16.47
0.800134,16.47
0.901155,16.47
1.001963,16.47
1.103434,16.47
1.205745,16.47
1.306852,16.47
1.408317,16.47
1.509637,16.47
1.610719,16.47
1.712317,16.47
1.812698,16.47
1.914166,16.47
2.015271,16.47
2.116635,16.47
2.218633,16.47
2.319894,16.47
2.421300,16.47
2.522122,16.47
2.622551,16.47
2.724004,16.47
2.825284,16.47
2.926440,16.47
3.028509,16.47
3.129742,16.47
3.233882,16.47
3.335278,16.47
3.436166,16.47
3.536987,15.50
3.637783,16.47
3.739005,16.47
3.839798,16.47
3.941199,16.47
4.041794,16.47
4.143421,16.47
4.245655,16.47
4.348633,16.47
4.449688,16.47
4.552213,16.47
4.653421,16.47
4.754946,16.47
4.856132,16.47
4.956632,16.47
5.057639,16.47
5.160710,16.47
5.262591,16.47
5.364933,16.47
5.466498,16.47
5.568153,16.47
5.669785,16.47
5.771396,16.47
5.873323,16.47
5.975310,16.47
6.076500,16.47
6.178429,16.47
6.279498,16.47
6.380885,16.47
6.481772,16.47
6.583585,16.47
6.685626,16.47
6.787293,16.47
6.888454,16.47
6.990351,16.47
7.091510,16.47
7.193438,16.47
7.294845,16.47
7.396372,16.47
7.496757,16.47
7.598425,16.47
7.700524,16.47
7.802324,16.47
7.903176,16.47
8.004500,16.47
8.106262,16.47
8.208386,16.47
8.308978,16.47
8.411241,16.47
8.511833,16.47
8.613174,16.47
8.714151,16.47
8.815427,16.47
8.917165,16.47
9.018475,16.47
9.119997,16.47
9.221158,16.47
9.321520,16.47
9.423196,16.47
9.525293,16.47
9.626106,16.47
9.727988,16.47
9.829583,16.47
9.931246,16.47
10.032297,16.47
10.133231,16.47
10.235361,16.47
10.335928,16.47
10.437109,16.47
10.537923,16.47
10.638859,16.47
10.740206,16.47
10.841763,16.47
10.943284,16.47
11.045156,16.47
11.146269,16.47
11.248226,16.47
11.349276,16.47
11.450389,16.47
11.552296,16.47
11.653214,16.47
11.753905,16.47
11.854351,16.47
