time,I
0.043947,72.67
0.144549,72.67
0.245262,72.67
0.345989,72.67
0.446742,72.67
0.547052,72.67
0.647456,72.67
0.748754,72.67
0.849159,72.67
0.951376,72.67
1.053471,72.67
1.154858,72.67
1.256611,72.67
1.357838,72.67
1.459390,72.67
1.560753,72.67
1.662327,72.67
1.763535,72.67
1.865440,72.67
1.967251,72.67
2.068061,72.67
2.169471,72.67
2.270660,72.67
2.372833,72.67
2.475459,72.67
2.576862,72.67
2.677613,72.67
2.778835,72.67
2.881546,72.67
2.984352,72.67
3.087519,72.67
3.189871,72.67
3.292056,72.67
3.393680,72.67
3.495062,72.67
3.596730,72.67
3.698166,72.67
3.798505,72.67
3.900379,72.67
4.002077,72.67
4.102936,72.67
4.204735,72.67
4.307423,72.67
4.409442,72.67
4.511348,72.67
4.612513,72.67
4.715765,72.67
4.816581,72.67
4.919603,72.67
5.021191,72.67
5.122489,72.67
5.224004,72.67
5.326385,72.67
5.428639,72.67
5.531502,72.67
5.633383,72.67
5.735913,72.67
5.837522,72.67
5.939591,72.67
6.041410,72.67
6.143523,72.67
6.245430,72.67
6.348791,72.67
6.451922,72.67
6.554225,72.67
6.656160,72.67
6.757448,72.67
6.859223,72.67
6.960631,72.67
7.062818,72.67
7.164783,72.67
7.267573,72.67
7.368427,72.67
7.471239,72.67
7.571958,72.67
7.673252,72.67
7.775398,72.67
7.877331,72.67
7.978483,72.67
8.080719,72.67
8.183151,72.67
8.284676,72.67
8.387061,72.67
8.488766,72.67
8.590071,72.67
8.690866,72.67
8.793184,72.67
8.894400,72.67
8.995627,72.67
9.097176,72.67
9.199410,72.67
9.302875,72.67
9.404774,72.67
9.505856,72.67
9.608454,72.67
9.709891,72.67
9.811197,72.67
9.911688,72.67
10.014067,72.67
10.116220,72.67
10.218255,72.67
10.319129,72.67
