time,I
0.087245,26.16
0.188161,26.16
0.288718,26.16
0.389218,26.16
0.490367,26.16
0.591720,26.16
0.693845,26.16
0.793953,26.16
0.895527,25.19
0.995834,26.16
1.099286,26.16
1.202791,26.16
1.303944,26.16
1.405781,26.16
1.506453,26.16
1.606732,26.16
1.707666,26.16
1.808549,26.16
1.909125,25.19
2.010079,26.16
2.112629,26.16
2.213209,26.16
2.314567,26.16
2.415020,26.16
2.516463,26.16
2.617703,26.16
2.718672,26.16
2.819861,26.16
2.921626,26.16
3.022927,26.16
3.125805,26.16
3.226241,26.16
3.327906,26.16
3.430015,26.16
3.531042,26.16
3.632170,26.16
3.733196,26.16
3.834633,26.16
3.936577,26.16
4.037022,26.16
4.138149,26.16
4.239812,26.16
4.340963,26.16
4.442952,26.16
4.544028,26.16
4.645534,26.16
4.746385,26.16
4.847453,26.16
4.948508,26.16
5.049540,26.16
5.150496,26.16
5.251245,26.16
5.352350,26.16
5.453342,26.16
5.553880,26.16
5.655589,26.16
5.756198,26.16
5.857189,26.16
5.958238,26.16
6.060326,26.16
6.161923,26.16
6.263261,26.16
6.364616,26.16
6.465223,26.16
6.566557,26.16
6.667894,26.16
6.770158,26.16
6.871168,26.16
6.972183,26.16
7.073264,26.16
7.175182,26.16
7.276788,26.16
7.376831,26.16
7.478594,26.16
7.579728,26.16
7.681337,26.16
7.782350,26.16
7.884178,26.16
7.984746,26.16
8.084678,26.16
8.185668,26.16
8.286094,26.16
8.387471,26.16
8.488074,26.16
8.589618,26.16
8.692105,26.16
8.793615,26.16
8.894330,26.16
8.995807,26.16
9.097068,26.16
9.199188,26.16
9.300473,26.16
9.401971,26.16
9.503475,26.16
9.604255,26.16
9.705361,26.16
9.806585,26.16
9.907163,26.16
10.008426,26.16
10.108869,26.16
10.212187,26.16
10.313257,26.16
10.415860,26.16
10.517131,26.16
10.618130,26.16
10.719409,25.19
10.821518,25.19
