time,I
0.074499,8.72
0.175019,9.69
0.276441,9.69
0.377948,8.72
0.479859,8.72
0.581358,8.72
0.682379,8.72
0.782789,8.72
0.882829,8.72
0.983419,8.72
1.084156,8.72
1.184702,8.72
1.285472,8.72
1.385640,8.72
1.486915,8.72
1.587651,8.72
1.689141,8.72
1.790219,8.72
1.892878,8.72
1.993723,8.72
2.095588,8.72
2.197966,8.72
2.299621,8.72
2.401700,8.72
2.502088,8.72
2.602903,8.72
2.704532,8.72
2.804677,8.72
2.905815,8.72
3.006970,8.72
3.108281,8.72
3.209550,8.72
3.310783,8.72
3.411768,8.72
3.512676,8.72
3.614450,8.72
3.715156,8.72
3.817486,8.72
3.918421,8.72
4.019681,8.72
4.120859,8.72
4.221902,8.72
4.323586,8.72
4.424386,8.72
4.525219,8.72
4.625516,8.72
4.727276,9.69
4.827263,8.72
4.929540,8.72
5.030827,8.72
5.132629,8.72
5.233769,8.72
5.335813,8.72
5.436676,8.72
5.537779,8.72
5.639338,8.72
5.740503,8.72
5.842795,8.72
5.944650,8.72
6.047260,8.72
6.148242,8.72
6.249504,8.72
6.349414,8.72
6.451374,8.72
6.552533,8.72
6.654157,8.72
6.755462,8.72
6.856154,8.72
6.958815,8.72
7.060219,8.72
7.161700,8.72
7.263794,8.72
7.365429,8.72
7.466681,8.72
7.568094,8.72
7.669292,8.72
7.769935,8.72
7.871595,8.72
7.974198,8.72
8.075416,8.72
8.176352,8.72
8.277560,8.72
8.378731,8.72
8.479504,8.72
8.580893,8.72
8.682973,8.72
8.784282,8.72
8.885676,8.72
8.986947,8.72
9.088565,8.72
9.188775,8.72
9.291817,8.72
9.393767,8.72
9.496693,8.72
9.598618,8.72
9.699791,8.72
9.801354,8.72
9.902330,8.72
10.003073,8.72
10.104266,8.72
10.206162,8.72
10.306857,9.69
