time,I
0.066413,23.26
0.167162,23.26
0.268065,23.26
0.369193,23.26
0.469484,23.26
0.570512,23.26
0.670513,23.26
0.771589,23.26
0.875424,23.26
0.976955,23.26
1.079794,23.26
1.181341,23.26
1.282392,23.26
1.383868,23.26
1.485261,23.26
1.585951,22.29
1.687967,22.29
1.788978,23.26
1.905871,22.29
2.007596,22.29
2.109823,23.26
2.211612,23.26
2.313691,23.26
2.415697,23.26
2.517491,22.29
2.619150,22.29
2.720034,23.26
2.821298,23.26
2.922733,23.26
3.025138,23.26
3.126324,23.26
3.226872,23.26
3.328351,23.26
3.428621,23.26
3.530093,23.26
3.630547,23.26
3.731427,23.26
3.832928,23.26
3.935586,23.26
4.036847,23.26
4.139809,23.26
4.240964,23.26
4.343938,23.26
4.445584,23.26
4.548499,23.26
4.650139,23.26
4.751624,23.26
4.853831,23.26
4.956565,23.26
5.057575,22.29
5.159705,22.29
5.262611,23.26
5.363997,23.26
5.465587,23.26
5.567445,23.26
5.668034,23.26
5.769983,23.26
5.871469,23.26
5.973544,23.26
6.075300,23.26
6.176894,23.26
6.279450,23.26
6.380686,23.26
6.482679,23.26
6.584101,23.26
6.685290,23.26
6.786532,23.26
6.888952,23.26
6.990338,23.26
7.092692,23.26
7.195565,23.26
7.298691,23.26
7.400963,23.26
7.503665,23.26
7.605540,23.26
7.708035,23.26
7.810228,23.26
7.911824,23.26
8.014938,23.26
8.116055,23.26
8.217550,23.26
8.319100,23.26
8.420869,23.26
8.522574,23.26
8.624393,23.26
8.725630,23.26
8.828423,23.26
8.929454,23.26
9.030112,23.26
9.132114,23.26
9.233666,23.26
9.335566,23.26
9.438391,23.26
9.540486,23.26
9.643041,23.26
9.743974,22.29
9.844626,23.26
9.946190,23.26
10.048801,23.26
10.151875,23.26
