time,I
0.022926,0.00
0.126373,0.00
0.226791,0.00
0.328263,0.00
0.429113,0.00
0.529640,0.00
0.629650,0.00
0.729634,0.00
0.829670,0.00
0.929558,0.00
1.030426,0.00
1.131835,0.00
1.232896,0.00
1.334190,0.00
1.439086,0.00
1.540300,0.00
1.643708,0.00
1.745647,0.00
1.846861,0.00
1.948811,0.00
2.049865,0.00
2.151284,0.00
2.252319,0.00
2.352837,0.00
2.454073,0.00
2.555139,0.00
2.656638,0.00
2.757027,0.00
2.858771,0.00
2.959900,0.00
3.061389,0.00
3.163644,0.00
3.264257,0.00
3.367054,0.00
3.468555,0.00
3.569563,0.00
3.670227,0.00
3.770894,0.00
3.871907,0.00
3.972590,0.00
4.073464,0.00
4.174419,0.00
4.275435,0.00
4.376045,0.00
4.477113,0.00
4.578497,0.00
4.679489,0.00
4.780319,0.00
4.882274,0.00
4.983156,0.00
5.084277,0.00
5.185169,0.00
5.288251,0.00
5.389066,0.00
5.489796,0.00
5.590103,0.00
5.691454,0.00
5.792290,0.00
5.892686,0.00
5.993815,0.00
6.094548,0.00
6.195364,0.00
6.295900,0.00
6.397392,0.00
6.498178,0.00
6.599220,0.00
6.699730,0.00
6.800987,0.00
6.901768,0.00
7.002947,0.00
7.104365,0.00
7.205658,0.00
7.306538,0.00
7.408698,0.00
7.509524,0.00
7.610780,0.00
7.712161,0.00
7.813871,0.00
7.915389,0.00
8.016202,0.00
8.118740,0.00
8.220143,0.00
8.320634,0.00
8.420665,0.00
8.522550,0.00
8.627338,0.00
8.728772,0.00
8.831407,0.00
8.932803,0.00
9.033795,0.00
9.135208,0.00
9.236135,0.00
9.337858,0.00
9.439651,0.00
9.540465,0.00
9.641889,0.00
9.743092,0.00
9.843868,0.00
9.945594,0.00
10.047604,0.00
10.149092,0.00
10.249555,0.00
