time,I
0.033996,15.50
0.134613,15.50
0.236311,15.50
0.337762,15.50
0.439425,15.50
0.540869,15.50
0.641490,15.50
0.743217,15.50
0.843862,15.50
0.945291,16.47
1.045805,16.47
1.146939,16.47
1.247897,16.47
1.349148,15.50
1.449637,15.50
1.550608,15.50
1.652365,15.50
1.754173,15.50
1.855682,15.50
1.957273,15.50
2.058249,15.50
2.158985,15.50
2.261725,15.50
2.362269,15.50
2.462570,16.47
2.564137,15.50
2.664720,15.50
2.766532,16.47
2.868391,15.50
2.969927,15.50
3.070725,15.50
3.172858,15.50
3.274308,15.50
3.374509,15.50
3.475733,15.50
3.577700,15.50
3.679165,15.50
3.780129,16.47
3.888435,15.50
3.990052,15.50
4.090369,16.47
4.191866,16.47
4.293640,16.47
4.395177,16.47
4.496214,15.50
4.596497,15.50
4.698014,15.50
4.799425,16.47
4.900910,16.47
5.002092,15.50
5.103302,15.50
5.203826,15.50
5.304853,15.50
5.405673,16.47
5.506796,16.47
5.608439,15.50
5.709820,15.50
5.812063,15.50
5.912529,15.50
6.014305,15.50
6.116043,15.50
6.216766,15.50
6.318286,16.47
6.418896,15.50
6.520865,15.50
6.622128,16.47
6.723387,16.47
6.825218,16.47
6.926158,15.50
7.037671,16.47
7.138878,16.47
7.239865,15.50
7.341649,15.50
7.442906,15.50
7.544389,16.47
7.645649,15.50
7.747244,15.50
7.848374,15.50
7.949792,15.50
8.052630,15.50
8.153842,15.50
8.254489,16.47
8.355898,16.47
8.457037,16.47
8.558442,15.50
8.660484,15.50
8.762031,15.50
8.862933,16.47
8.963792,16.47
9.065466,15.50
9.167662,15.50
9.268935,15.50
9.370009,15.50
9.471236,15.50
9.573066,16.47
9.674166,16.47
9.775146,15.50
9.876141,15.50
9.977249,15.50
10.077928,15.50
10.181649,15.50
10.283136,15.50
10.383837,15.50
10.484781,15.50
