time,I
0.095419,44.57
0.196304,44.57
0.296677,44.57
0.397533,44.57
0.497750,45.54
0.598696,44.57
0.699741,44.57
0.801238,44.57
0.901790,44.57
1.003086,44.57
1.103957,44.57
1.205051,44.57
1.306530,44.57
1.406924,44.57
1.508275,44.57
1.609280,44.57
1.711174,44.57
1.812452,44.57
1.913842,44.57
2.015487,45.54
2.115698,44.57
2.217081,44.57
2.318486,44.57
2.419793,44.57
2.521093,45.54
2.622561,45.54
2.724262,45.54
2.824764,44.57
2.926653,44.57
3.029016,44.57
3.130653,44.57
3.232353,44.57
3.333533,44.57
3.434994,44.57
3.536627,44.57
3.638274,44.57
3.740862,44.57
3.842684,44.57
3.944963,44.57
4.047039,44.57
4.148704,44.57
4.250713,44.57
4.352645,44.57
4.454427,44.57
4.555527,44.57
4.656798,44.57
4.758527,44.57
4.860830,44.57
4.962289,44.57
5.063647,44.57
5.164736,44.57
5.266047,44.57
5.366593,44.57
5.467360,44.57
5.568959,44.57
5.669847,45.54
5.771910,45.54
5.872754,44.57
5.974053,45.54
6.075739,45.54
6.177129,44.57
6.278427,44.57
6.379548,44.57
6.479758,44.57
6.581748,44.57
6.683370,44.57
6.784769,45.54
6.885859,45.54
6.986982,45.54
7.087904,45.54
7.193591,44.57
7.294967,44.57
7.396665,45.54
7.498643,44.57
7.600959,44.57
7.703702,44.57
7.805065,44.57
7.907635,44.57
8.009182,44.57
8.110302,44.57
8.211754,44.57
8.313328,44.57
8.413994,44.57
8.515670,44.57
8.616998,44.57
8.718103,44.57
8.818434,45.54
8.919631,45.54
9.020890,44.57
9.122162,44.57
9.223743,44.57
9.325833,44.57
9.427307,44.57
9.528253,44.57
9.629686,44.57
9.731662,44.57
9.833935,44.57
9.935670,44.57
10.037159,44.57
10.138107,44.57
10.241015,44.57
10.341887,44.57
10.443540,44.57
10.544616,44.57
