time,I
0.093037,46.51
0.193663,46.51
0.294197,46.51
0.395358,46.51
0.496342,45.54
0.598126,45.54
0.698508,46.51
0.799851,46.51
0.900186,46.51
1.001149,45.54
1.102343,46.51
1.203443,46.51
1.305485,46.51
1.406907,46.51
1.507903,46.51
1.608178,46.51
1.709957,46.51
1.810696,46.51
1.911982,46.51
2.013255,46.51
2.114519,46.51
2.215548,46.51
2.316405,45.54
2.418393,45.54
2.519517,45.54
2.620114,45.54
2.721977,45.54
2.823275,45.54
2.924689,46.51
3.041046,45.54
3.141589,45.54
3.242667,46.51
3.343851,46.51
3.445413,46.51
3.546869,46.51
3.647705,46.51
3.749392,46.51
3.851372,45.54
3.952855,46.51
4.054946,46.51
4.155668,45.54
4.256523,46.51
4.357251,46.51
4.458893,46.51
4.559847,46.51
4.662271,46.51
4.762999,46.51
4.864059,46.51
4.966883,45.54
5.068414,45.54
5.169604,46.51
5.270109,46.51
5.372154,46.51
5.474150,46.51
5.575774,46.51
5.676931,46.51
5.779065,46.51
5.879816,46.51
5.981666,46.51
6.083281,46.51
6.184233,46.51
6.286364,46.51
6.388054,46.51
6.488462,46.51
6.589546,46.51
6.690452,46.51
6.792994,46.51
6.894969,46.51
6.995812,46.51
7.097183,46.51
7.199216,46.51
7.301285,46.51
7.402762,46.51
7.503864,46.51
7.604485,46.51
7.706265,46.51
7.806192,46.51
7.907410,46.51
8.008974,46.51
8.109842,46.51
8.211322,46.51
8.313250,46.51
8.415397,46.51
8.516683,46.51
8.617672,46.51
8.718305,46.51
8.819713,46.51
8.921112,46.51
9.021733,45.54
9.124296,45.54
9.225251,46.51
9.326541,46.51
9.427298,46.51
9.529035,46.51
9.628996,46.51
9.730415,46.51
9.831548,46.51
9.933791,46.51
10.035062,46.51
10.136286,46.51
10.243986,45.54
