time,I
0.062021,108.53
0.163000,108.53
0.264164,108.53
0.364770,108.53
0.466676,108.53
0.568013,108.53
0.668972,108.53
0.770433,108.53
0.871843,108.53
0.974512,108.53
1.075459,108.53
1.176168,108.53
1.278456,108.53
1.380165,108.53
1.482584,108.53
1.585482,108.53
1.687524,108.53
1.790641,108.53
1.891588,109.50
1.994593,109.50
2.096487,108.53
2.197449,109.50
2.300295,109.50
2.401005,108.53
2.503589,108.53
2.604872,108.53
2.706024,108.53
2.808120,108.53
2.908883,108.53
3.010801,108.53
3.111548,109.50
3.211962,108.53
3.313553,108.53
3.415462,108.53
3.516741,108.53
3.619934,108.53
3.722996,108.53
3.824311,108.53
3.926599,108.53
4.028521,109.50
4.138480,108.53
4.239664,108.53
4.342353,108.53
4.443460,108.53
4.544044,108.53
4.646636,108.53
4.748343,108.53
4.850625,108.53
4.952397,108.53
5.055491,108.53
5.155865,108.53
5.257976,108.53
5.359822,108.53
5.460948,108.53
5.562214,108.53
5.663914,108.53
5.765907,108.53
5.868015,108.53
5.970466,108.53
6.072614,108.53
6.173791,108.53
6.275699,108.53
6.378862,108.53
6.480357,108.53
6.582664,108.53
6.683824,108.53
6.785280,108.53
6.887799,108.53
6.990166,108.53
7.091953,108.53
7.193821,108.53
7.296245,108.53
7.397209,108.53
7.498125,108.53
7.599923,108.53
7.701603,108.53
7.803120,108.53
7.904654,108.53
8.007302,108.53
8.109562,108.53
8.211277,108.53
8.312339,108.53
8.414233,108.53
8.515916,108.53
8.626719,107.56
8.729163,107.56
8.830265,108.53
8.931497,108.53
9.033632,108.53
9.134948,107.56
9.235494,108.53
9.338529,108.53
9.440422,108.53
9.541609,108.53
9.644196,108.53
9.745362,108.53
9.846342,108.53
9.947246,108.53
10.047673,107.56
10.148941,107.56
